MUNI_NUM;MUNI_DESC_I;MUNI_DESC_D;MUNI_DESC_L;MUNI_SECT;MUNI_SECP;MUNI_BLANK;MUNI_NULLS;LIST_NUM;LIST_NAME;LIST_VOTES
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;11;FORZA ITALIA;11
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;12;VITA;61
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;13;CENTRO DESTRA;3
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;14;SVP SÜDTIROLER VOLKSPARTEI;670
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;17
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;16;FÜR SÜDTIROL MIT WIDMANN;168
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;1;TEAM K;189
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;2;MOVIMENTO 5 STELLE;2
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;3;ENZIAN;14
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;4;STF SÜDTIROLER FREIHEIT;199
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;10
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;6;VERDI GRÜNE VËRC;92
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;7;FRATELLI D’ITALIA;24
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;8;LA CIVICA;7
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;9;JWA - WIRTH ANDERLAN;120
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;10;DIE FREIHEITLICHEN;113
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;11;FORZA ITALIA;1
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;12;VITA;44
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;13;CENTRO DESTRA;1
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;14;SVP SÜDTIROLER VOLKSPARTEI;916
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;14
021079;SAN GENESIO ATESINO;JENESIEN;JENESIEN;4;4;16;39;16;FÜR SÜDTIROL MIT WIDMANN;178
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;1;TEAM K;169
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;2;MOVIMENTO 5 STELLE;3
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;3;ENZIAN;36
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;4;STF SÜDTIROLER FREIHEIT;641
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;6;VERDI GRÜNE VËRC;73
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;7;FRATELLI D’ITALIA;8
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;8;LA CIVICA;1
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;9;JWA - WIRTH ANDERLAN;204
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;10;DIE FREIHEITLICHEN;153
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;11;FORZA ITALIA;1
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;12;VITA;47
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;13;CENTRO DESTRA;2
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;14;SVP SÜDTIROLER VOLKSPARTEI;782
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021080;SAN LEONARDO IN PASSIRIA;ST. LEONHARD IN PASSEIER;ST. LEONHARD IN PASSEIER;4;4;32;57;16;FÜR SÜDTIROL MIT WIDMANN;57
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;1;TEAM K;373
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;2;MOVIMENTO 5 STELLE;4
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;3;ENZIAN;18
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;4;STF SÜDTIROLER FREIHEIT;371
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;6;VERDI GRÜNE VËRC;176
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;7;FRATELLI D’ITALIA;19
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;8;LA CIVICA;4
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;9;JWA - WIRTH ANDERLAN;260
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;10;DIE FREIHEITLICHEN;104
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;11;FORZA ITALIA;1
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;12;VITA;52
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;13;CENTRO DESTRA;0
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;14;SVP SÜDTIROLER VOLKSPARTEI;814
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;10
021081;SAN LORENZO DI SEBATO;ST. LORENZEN;S.LAURËNZ;3;3;25;39;16;FÜR SÜDTIROL MIT WIDMANN;73
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;1;TEAM K;103
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;2;MOVIMENTO 5 STELLE;4
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;3;ENZIAN;9
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;4;STF SÜDTIROLER FREIHEIT;66
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;6;VERDI GRÜNE VËRC;45
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;7;FRATELLI D’ITALIA;19
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;8;LA CIVICA;1
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;9;JWA - WIRTH ANDERLAN;63
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;10;DIE FREIHEITLICHEN;34
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;11;FORZA ITALIA;3
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;12;VITA;28
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;13;CENTRO DESTRA;2
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;14;SVP SÜDTIROLER VOLKSPARTEI;562
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;18
021082;SAN MARTINO IN BADIA;ST. MARTIN IN THURN;S.MARTIN DE TOR;3;3;21;31;16;FÜR SÜDTIROL MIT WIDMANN;36
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;1;TEAM K;142
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;2;MOVIMENTO 5 STELLE;0
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;3;ENZIAN;25
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;4;STF SÜDTIROLER FREIHEIT;491
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;5
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;6;VERDI GRÜNE VËRC;69
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;7;FRATELLI D’ITALIA;6
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;8;LA CIVICA;1
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;9;JWA - WIRTH ANDERLAN;230
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;10;DIE FREIHEITLICHEN;141
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;11;FORZA ITALIA;1
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;12;VITA;34
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;13;CENTRO DESTRA;0
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;14;SVP SÜDTIROLER VOLKSPARTEI;768
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;6
021083;SAN MARTINO IN PASSIRIA;ST. MARTIN IN PASSEIER;ST. MARTIN IN PASSEIER;3;3;26;43;16;FÜR SÜDTIROL MIT WIDMANN;38
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;1;TEAM K;75
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;2;MOVIMENTO 5 STELLE;1
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;3;ENZIAN;27
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;4;STF SÜDTIROLER FREIHEIT;150
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;6;VERDI GRÜNE VËRC;30
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;7;FRATELLI D’ITALIA;8
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;8;LA CIVICA;1
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;9;JWA - WIRTH ANDERLAN;214
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;10;DIE FREIHEITLICHEN;116
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;11;FORZA ITALIA;0
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;12;VITA;39
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;13;CENTRO DESTRA;2
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;14;SVP SÜDTIROLER VOLKSPARTEI;293
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;8
021084;SAN PANCRAZIO;ST. PANKRAZ;ST. PANKRAZ;2;2;19;16;16;FÜR SÜDTIROL MIT WIDMANN;26
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;1;TEAM K;92
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;2;MOVIMENTO 5 STELLE;1
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;3;ENZIAN;5
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;4;STF SÜDTIROLER FREIHEIT;65
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;8
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;6;VERDI GRÜNE VËRC;116
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;7;FRATELLI D’ITALIA;26
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;8;LA CIVICA;1
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;9;JWA - WIRTH ANDERLAN;57
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;10;DIE FREIHEITLICHEN;52
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;11;FORZA ITALIA;1
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;12;VITA;43
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;13;CENTRO DESTRA;1
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;14;SVP SÜDTIROLER VOLKSPARTEI;436
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;40
021085;SANTA CRISTINA VALGARDENA;ST. CHRISTINA IN GRÖDEN;S.CRESTINA;2;2;17;18;16;FÜR SÜDTIROL MIT WIDMANN;113
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;1;TEAM K;436
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;2;MOVIMENTO 5 STELLE;1
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;3;ENZIAN;31
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;4;STF SÜDTIROLER FREIHEIT;748
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;22
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;6;VERDI GRÜNE VËRC;156
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;7;FRATELLI D’ITALIA;41
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;8;LA CIVICA;10
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;9;JWA - WIRTH ANDERLAN;414
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;10;DIE FREIHEITLICHEN;345
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;11;FORZA ITALIA;3
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;12;VITA;129
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;13;CENTRO DESTRA;6
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;14;SVP SÜDTIROLER VOLKSPARTEI;1921
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;13
021086;SARENTINO;SARNTAL;SARNTAL;7;7;46;107;16;FÜR SÜDTIROL MIT WIDMANN;181
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;1;TEAM K;120
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;2;MOVIMENTO 5 STELLE;0
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;3;ENZIAN;16
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;4;STF SÜDTIROLER FREIHEIT;337
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;6;VERDI GRÜNE VËRC;77
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;7;FRATELLI D’ITALIA;16
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;8;LA CIVICA;6
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;9;JWA - WIRTH ANDERLAN;128
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;10;DIE FREIHEITLICHEN;178
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;11;FORZA ITALIA;2
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;12;VITA;36
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;13;CENTRO DESTRA;0
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;14;SVP SÜDTIROLER VOLKSPARTEI;685
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;8
021087;SCENA;SCHENNA;SCHENNA;4;4;30;54;16;FÜR SÜDTIROL MIT WIDMANN;82
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;1;TEAM K;105
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;2;MOVIMENTO 5 STELLE;1
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;3;ENZIAN;8
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;4;STF SÜDTIROLER FREIHEIT;224
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;6;VERDI GRÜNE VËRC;21
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;7;FRATELLI D’ITALIA;5
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;8;LA CIVICA;0
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;9;JWA - WIRTH ANDERLAN;116
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;10;DIE FREIHEITLICHEN;45
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;11;FORZA ITALIA;1
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;12;VITA;14
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;13;CENTRO DESTRA;0
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;14;SVP SÜDTIROLER VOLKSPARTEI;326
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;3
021088;SELVA DEI MOLINI;MÜHLWALD;MÜHLWALD;2;2;14;13;16;FÜR SÜDTIROL MIT WIDMANN;25
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;1;TEAM K;110
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;2;MOVIMENTO 5 STELLE;4
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;3;ENZIAN;4
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;4;STF SÜDTIROLER FREIHEIT;76
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;4
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;6;VERDI GRÜNE VËRC;122
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;7;FRATELLI D’ITALIA;43
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;8;LA CIVICA;0
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;9;JWA - WIRTH ANDERLAN;56
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;10;DIE FREIHEITLICHEN;32
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;11;FORZA ITALIA;1
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;12;VITA;35
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;13;CENTRO DESTRA;2
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;14;SVP SÜDTIROLER VOLKSPARTEI;566
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;121
021089;SELVA DI VAL GARDENA;WOLKENSTEIN IN GRÖDEN;SËLVA;2;2;17;26;16;FÜR SÜDTIROL MIT WIDMANN;183
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;1;TEAM K;66
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;2;MOVIMENTO 5 STELLE;0
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;3;ENZIAN;5
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;4;STF SÜDTIROLER FREIHEIT;119
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;6;VERDI GRÜNE VËRC;30
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;7;FRATELLI D’ITALIA;7
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;8;LA CIVICA;0
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;9;JWA - WIRTH ANDERLAN;42
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;10;DIE FREIHEITLICHEN;56
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;11;FORZA ITALIA;0
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;12;VITA;10
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;13;CENTRO DESTRA;1
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;14;SVP SÜDTIROLER VOLKSPARTEI;388
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;3
021091;SENALES;SCHNALS;SCHNALS;2;2;19;19;16;FÜR SÜDTIROL MIT WIDMANN;26
021092;SESTO;SEXTEN;SEST;2;2;8;24;1;TEAM K;128
021092;SESTO;SEXTEN;SEST;2;2;8;24;2;MOVIMENTO 5 STELLE;7
021092;SESTO;SEXTEN;SEST;2;2;8;24;3;ENZIAN;0
021092;SESTO;SEXTEN;SEST;2;2;8;24;4;STF SÜDTIROLER FREIHEIT;133
021092;SESTO;SEXTEN;SEST;2;2;8;24;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021092;SESTO;SEXTEN;SEST;2;2;8;24;6;VERDI GRÜNE VËRC;53
021092;SESTO;SEXTEN;SEST;2;2;8;24;7;FRATELLI D’ITALIA;13
021092;SESTO;SEXTEN;SEST;2;2;8;24;8;LA CIVICA;0
021092;SESTO;SEXTEN;SEST;2;2;8;24;9;JWA - WIRTH ANDERLAN;89
021092;SESTO;SEXTEN;SEST;2;2;8;24;10;DIE FREIHEITLICHEN;42
021092;SESTO;SEXTEN;SEST;2;2;8;24;11;FORZA ITALIA;1
021092;SESTO;SEXTEN;SEST;2;2;8;24;12;VITA;26
021092;SESTO;SEXTEN;SEST;2;2;8;24;13;CENTRO DESTRA;1
021092;SESTO;SEXTEN;SEST;2;2;8;24;14;SVP SÜDTIROLER VOLKSPARTEI;335
